id,tag_name,photo_id
101839,red,12419
101840,product,12419
101841,square,12419
101842,box,12419
101843,yellow,12420
101844,design,12420
101845,art,12420
101846,font,12420
101847,furniture,12421
101848,table,12421
101849,room,12421
101850,floor,12421
101851,wood,12421
101852,flooring,12421
101853,hardwood,12421
101854,chair,12421
101855,shelving,12421
101856,desk,12421
101857,sky,12422
101858,wing,12422
101859,font,12422
101860,angle,12422
101861,wood,12423
101862,table,12423
101863,furniture,12423
101864,"wood stain",12423
101865,wood,12424
101866,table,12424
101867,"wood stain",12424
101868,angle,12424
101869,furniture,12425
101870,drawer,12425
101871,room,12425
101872,"chest of drawers",12425
101873,wall,12425
101874,cabinetry,12425
101875,floor,12425
101876,"wood stain",12425
101877,flooring,12425
101878,shelf,12425
101879,wall,12426
101880,shelving,12427
101881,shelf,12427
101882,bookcase,12427
101883,furniture,12427
101884,library,12427
101885,wood,12427
101886,book,12427
101887,"display case",12427
101888,inventory,12427
101889,room,12428
101890,furniture,12428
101891,textile,12428
101892,wood,12428
101893,closet,12428
101894,flooring,12428
101895,boutique,12428
101896,"interior design",12428
101897,furniture,12429
101898,wood,12429
101899,table,12429
101900,"product design",12429
101901,shelf,12429
101902,"distilled beverage",12430
101903,liqueur,12430
101904,bottle,12430
101905,"alcoholic beverage",12430
101906,drink,12430
101907,drinkware,12430
101908,"glass bottle",12430
101909,alcohol,12430
101910,"wood stain",12431
101911,"picture frame",12431
101912,square,12431
101913,painting,12432
101914,"still life",12432
101915,electronics,12432
101916,"modern art",12432
101917,room,12433
101918,door,12433
101919,"wood stain",12433
101920,wood,12433
101921,furniture,12433
101922,home,12433
101923,hardwood,12433
101924,cabinetry,12433
101925,floor,12433
101926,"interior design",12433
101927,shelving,12434
101928,shelf,12434
101929,book,12434
101930,furniture,12434
101931,product,12434
101932,red,12435
101933,design,12435
101934,material,12435
101935,product,12435
101936,font,12435
101937,photograph,12436
101938,"motor vehicle",12436
101939,"black and white",12436
101940,standing,12436
101941,"mode of transport",12436
101942,car,12436
101943,street,12436
101944,"monochrome photography",12436
101945,photography,12436
101946,snapshot,12436
101947,furniture,12437
101948,table,12437
101949,desk,12437
101950,wood,12437
101951,"wood stain",12437
101952,antique,12437
101953,hardwood,12437
101954,angle,12437
101955,room,12438
101956,"living room",12438
101957,home,12438
101958,furniture,12438
101959,wall,12438
101960,table,12438
101961,"interior design",12438
101962,chair,12438
101963,house,12438
101964,couch,12438
101965,design,12439
101966,"product design",12439
101967,"small appliance",12440
101968,mixer,12440
101969,coffeemaker,12440
101970,"product design",12440
101971,"kitchen appliance",12440
101972,"home appliance",12440
101973,shadow,12441
101974,light,12441
101975,wood,12441
101976,furniture,12442
101977,wood,12442
101978,floor,12442
101979,design,12442
101980,table,12442
101981,flooring,12442
101982,material,12442
101983,product,12443
101984,"home appliance",12443
101985,radiatori,12443
101986,radiator,12443
101987,"product design",12443
101988,material,12444
101989,square,12444
101990,jacket,12445
101991,fur,12445
101992,textile,12445
101993,outerwear,12445
101994,painting,12445
101995,sleeve,12445
101996,furniture,12446
101997,table,12446
101998,wood,12446
101999,"wood stain",12446
102000,flooring,12446
102001,hardwood,12446
102002,floor,12446
102003,"tool storage & organization",12446
102004,varnish,12446
102005,photograph,12447
102006,"black and white",12447
102007,"monochrome photography",12447
102008,infrastructure,12447
102009,standing,12447
102010,photography,12447
102011,snapshot,12447
102012,car,12447
102013,road,12447
102014,monochrome,12447
102015,room,12448
102016,furniture,12448
102017,"interior design",12448
102018,chair,12448
102019,product,12448
102020,table,12448
102021,square,12448
102022,text,12449
102023,paper,12449
102024,document,12449
102025,material,12449
102026,square,12449
102027,writing,12449
102028,font,12449
102029,"paper product",12449
102030,room,12450
102031,furniture,12450
102032,home,12450
102033,wall,12450
102034,"interior design",12450
102035,shelving,12450
102036,shelf,12450
102037,table,12450
102038,house,12450
102039,window,12450
102040,standing,12451
102041,gentleman,12451
102042,suit,12451
102043,"black and white",12451
102044,"vision care",12451
102045,"formal wear",12451
102046,eyewear,12451
102047,outerwear,12451
102048,professional,12451
102049,"monochrome photography",12451
102050,white,12452
102051,standing,12452
102052,photograph,12452
102053,man,12452
102054,gentleman,12452
102055,jacket,12452
102056,"black and white",12452
102057,male,12452
102058,outerwear,12452
102059,fashion,12452
102060,photograph,12453
102061,standing,12453
102062,"black and white",12453
102063,"monochrome photography",12453
102064,tree,12453
102065,male,12453
102066,photography,12453
102067,gentleman,12453
102068,monochrome,12453
102069,winter,12453
102070,man,12454
102071,standing,12454
102072,suit,12454
102073,gentleman,12454
102074,"black and white",12454
102075,"facial hair",12454
102076,outerwear,12454
102077,fashion,12454
102078,human,12454
102079,"formal wear",12454
102080,photograph,12455
102081,standing,12455
102082,coat,12455
102083,footwear,12455
102084,"black and white",12455
102085,gentleman,12455
102086,snapshot,12455
102087,"vintage clothing",12455
102088,outerwear,12455
102089,fashion,12455
102090,white,12456
102091,photograph,12456
102092,man,12456
102093,person,12456
102094,standing,12456
102095,"black and white",12456
102096,"vision care",12456
102097,male,12456
102098,snapshot,12456
102099,photography,12456
102100,standing,12457
102101,"black and white",12457
102102,gentleman,12457
102103,outerwear,12457
102104,"monochrome photography",12457
102105,jacket,12457
102106,coat,12457
102107,suit,12457
102108,monochrome,12457
102109,"fashion design",12457
102110,photograph,12458
102111,standing,12458
102112,man,12458
102113,suit,12458
102114,infrastructure,12458
102115,gentleman,12458
102116,"black and white",12458
102117,snapshot,12458
102118,male,12458
102119,photography,12458
102120,"black and white",12459
102121,"monochrome photography",12459
102122,tree,12459
102123,monochrome,12459
102124,font,12459
102125,vehicle,12459
102126,purple,12460
102127,jacket,12460
102128,standing,12460
102129,sleeve,12460
102130,"t shirt",12460
102131,outerwear,12460
102132,"dress shirt",12460
102133,gentleman,12460
102134,official,12460
102135,shirt,12460
102136,clothing,12461
102137,"t shirt",12461
102138,sweater,12461
102139,sleeve,12461
102140,standing,12461
102141,outerwear,12461
102142,shoulder,12461
102143,neck,12461
102144,textile,12461
102145,top,12461
102146,jacket,12462
102147,standing,12462
102148,outerwear,12462
102149,coat,12462
102150,fashion,12462
102151,"t shirt",12462
102152,human,12462
102153,textile,12462
102154,portrait,12462
102155,cool,12462
102156,sweater,12463
102157,outerwear,12463
102158,woolen,12463
102159,maroon,12463
102160,headgear,12463
102161,knitting,12463
102162,gentleman,12463
102163,cardigan,12463
102164,sleeve,12463
102165,wool,12463
102166,"military uniform",12464
102167,"military officer",12464
102168,staff,12464
102169,"military person",12464
102170,profession,12464
102171,uniform,12464
102172,"military rank",12464
102173,lieutenant,12464
102174,official,12464
102175,gentleman,12464
102176,standing,12465
102177,sweater,12465
102178,shoulder,12465
102179,outerwear,12465
102180,sleeve,12465
102181,neck,12465
102182,"t shirt",12465
102183,textile,12465
102184,top,12465
102185,gentleman,12465
102186,jacket,12466
102187,sleeve,12466
102188,standing,12466
102189,outerwear,12466
102190,"military uniform",12466
102191,"military officer",12466
102192,"military person",12466
102193,"t shirt",12466
102194,uniform,12466
102195,militia,12466
102196,jacket,12467
102197,sleeve,12467
102198,standing,12467
102199,"dress shirt",12467
102200,outerwear,12467
102201,shirt,12467
102202,fashion,12467
102203,textile,12467
102204,"t shirt",12467
102205,top,12467
102206,"military uniform",12468
102207,"military officer",12468
102208,jacket,12468
102209,"military person",12468
102210,military,12468
102211,uniform,12468
102212,outerwear,12468
102213,staff,12468
102214,coat,12468
102215,lieutenant,12468
102216,"military uniform",12469
102217,"vision care",12469
102218,eyewear,12469
102219,standing,12469
102220,gentleman,12469
102221,headgear,12469
102222,outerwear,12469
102223,sleeve,12469
102224,jacket,12469
102225,"military officer",12469
102226,jacket,12470
102227,standing,12470
102228,sleeve,12470
102229,outerwear,12470
102230,headgear,12470
102231,woolen,12470
102232,gentleman,12470
102233,coat,12470
102234,"t shirt",12470
102235,neck,12470
102236,red,12471
102237,clothing,12471
102238,suit,12471
102239,"dress shirt",12471
102240,"formal wear",12471
102241,"vision care",12471
102242,necktie,12471
102243,standing,12471
102244,outerwear,12471
102245,gentleman,12471
102246,white,12472
102247,person,12472
102248,standing,12472
102249,man,12472
102250,shoulder,12472
102251,hairstyle,12472
102252,"dress shirt",12472
102253,chin,12472
102254,portrait,12472
102255,smile,12472
102256,gentleman,12473
102257,standing,12473
102258,headgear,12473
102259,outerwear,12473
102260,portrait,12473
102261,fedora,12473
102262,"vintage clothing",12473
102263,suit,12473
102264,hat,12473
102265,necktie,12473
102266,"fur clothing",12474
102267,eyewear,12474
102268,fur,12474
102269,"vision care",12474
102270,jacket,12474
102271,coat,12474
102272,standing,12474
102273,sunglasses,12474
102274,outerwear,12474
102275,fashion,12474
102276,man,12475
102277,"dress shirt",12475
102278,person,12475
102279,standing,12475
102280,chin,12475
102281,"facial hair",12475
102282,gentleman,12475
102283,"senior citizen",12475
102284,portrait,12475
102285,"human behavior",12475
102286,jacket,12476
102287,hoodie,12476
102288,standing,12476
102289,"t shirt",12476
102290,outerwear,12476
102291,hood,12476
102292,fun,12476
102293,textile,12476
102294,cool,12476
102295,sleeve,12476
102296,jacket,12477
102297,standing,12477
102298,outerwear,12477
102299,headgear,12477
102300,"vision care",12477
102301,"t shirt",12477
102302,eyewear,12477
102303,"facial hair",12477
102304,glasses,12477
102305,sleeve,12477
102306,"facial hair",12478
102307,man,12478
102308,standing,12478
102309,outerwear,12478
102310,pattern,12478
102311,"t shirt",12478
102312,beard,12478
102313,"dress shirt",12478
102314,human,12478
102315,design,12478
102316,red,12479
102317,"vision care",12479
102318,outerwear,12479
102319,eyewear,12479
102320,glasses,12479
102321,standing,12479
102322,fashion,12479
102323,sunglasses,12479
102324,gentleman,12479
102325,sweater,12479
102326,car,12480
102327,vehicle,12480
102328,"motor vehicle",12480
102329,"black and white",12480
102330,"mode of transport",12480
102331,transport,12480
102332,snapshot,12480
102333,asphalt,12480
102334,technology,12480
102335,"automotive exterior",12480
102336,photograph,12481
102337,black,12481
102338,white,12481
102339,"black and white",12481
102340,"monochrome photography",12481
102341,photography,12481
102342,snapshot,12481
102343,monochrome,12481
102344,winter,12481
102345,gentleman,12481
102346,"motor vehicle",12482
102347,car,12482
102348,vehicle,12482
102349,"mercedes benz g class",12482
102350,"mercedes benz",12482
102351,"sport utility vehicle",12482
102352,"black and white",12482
102353,"automotive tire",12482
102354,"off roading",12482
102355,"off road vehicle",12482
102356,"black and white",12483
102357,transport,12483
102358,"mode of transport",12483
102359,vehicle,12483
102360,"monochrome photography",12483
102361,car,12483
102362,history,12483
102363,monochrome,12483
102364,facade,12483
102365,car,12484
102366,"motor vehicle",12484
102367,black,12484
102368,"black and white",12484
102369,"monochrome photography",12484
102370,"mode of transport",12484
102371,vehicle,12484
102372,"automotive design",12484
102373,photography,12484
102374,phenomenon,12484
102375,car,12485
102376,"motor vehicle",12485
102377,vehicle,12485
102378,"black and white",12485
102379,"automotive exterior",12485
102380,"automotive wheel system",12485
102381,"automotive tire",12485
102382,wheel,12485
102383,sedan,12485
102384,"compact car",12485
102385,car,12486
102386,"motor vehicle",12486
102387,photograph,12486
102388,"black and white",12486
102389,eyewear,12486
102390,"mode of transport",12486
102391,photography,12486
102392,vehicle,12486
102393,"automotive design",12486
102394,"monochrome photography",12486
102395,white,12487
102396,photograph,12487
102397,man,12487
102398,black,12487
102399,standing,12487
102400,"black and white",12487
102401,infrastructure,12487
102402,male,12487
102403,photography,12487
102404,"monochrome photography",12487
102405,white,12488
102406,photograph,12488
102407,black,12488
102408,standing,12488
102409,man,12488
102410,"black and white",12488
102411,"monochrome photography",12488
102412,infrastructure,12488
102413,photography,12488
102414,wall,12488
102415,white,12489
102416,photograph,12489
102417,black,12489
102418,standing,12489
102419,"black and white",12489
102420,man,12489
102421,"monochrome photography",12489
102422,photography,12489
102423,snapshot,12489
102424,shoulder,12489
102425,car,12490
102426,"family car",12490
102427,black,12490
102428,"motor vehicle",12490
102429,vehicle,12490
102430,"black and white",12490
102431,snapshot,12490
102432,"automotive design",12490
102433,"monochrome photography",12490
102434,"automotive exterior",12490
102435,car,12491
102436,"family car",12491
102437,"motor vehicle",12491
102438,vehicle,12491
102439,"automotive exterior",12491
102440,"automotive design",12491
102441,"black and white",12491
102442,bumper,12491
102443,sedan,12491
102444,floor,12491
102445,car,12492
102446,"family car",12492
102447,"motor vehicle",12492
102448,vehicle,12492
102449,"black and white",12492
102450,snapshot,12492
102451,"automotive design",12492
102452,"automotive exterior",12492
102453,wall,12492
102454,sedan,12492
102455,grass,12493
102456,tree,12493
102457,plant,12493
102458,woodland,12493
102459,forest,12493
102460,"grass family",12493
102461,jungle,12493
102462,photograph,12494
102463,"black and white",12494
102464,infrastructure,12494
102465,"monochrome photography",12494
102466,snapshot,12494
102467,photography,12494
102468,street,12494
102469,monochrome,12494
102470,road,12494
102471,pedestrian,12494
102472,photograph,12495
102473,"black and white",12495
102474,infrastructure,12495
102475,street,12495
102476,"urban area",12495
102477,snapshot,12495
102478,road,12495
102479,"monochrome photography",12495
102480,photography,12495
102481,alley,12495
102482,"black and white",12496
102483,"mode of transport",12496
102484,transport,12496
102485,car,12496
102486,vehicle,12496
102487,snapshot,12496
102488,street,12496
102489,"monochrome photography",12496
102490,monochrome,12496
102491,car,12497
102492,"motor vehicle",12497
102493,vehicle,12497
102494,"full size car",12497
102495,"automotive exterior",12497
102496,sedan,12497
102497,"family car",12497
102498,"compact car",12497
102499,hardtop,12497
102500,"classic car",12497
102501,car,12498
102502,vehicle,12498
102503,"motor vehicle",12498
102504,"mode of transport",12498
102505,"full size car",12498
102506,sedan,12498
102507,"compact car",12498
102508,"family car",12498
102509,"classic car",12498
102510,photograph,12499
102511,"black and white",12499
102512,infrastructure,12499
102513,town,12499
102514,snapshot,12499
102515,street,12499
102516,standing,12499
102517,"monochrome photography",12499
102518,vehicle,12499
102519,road,12499
102520,town,12500
102521,property,12500
102522,neighbourhood,12500
102523,street,12500
102524,"residential area",12500
102525,lane,12500
102526,sky,12500
102527,road,12500
102528,house,12500
102529,home,12500
102530,town,12501
102531,alley,12501
102532,neighbourhood,12501
102533,street,12501
102534,infrastructure,12501
102535,road,12501
102536,lane,12501
102537,"residential area",12501
102538,"road surface",12501
102539,house,12501
102540,"sport venue",12502
102541,structure,12502
102542,stadium,12502
102543,amphitheatre,12502
102544,"race track",12502
102545,arena,12502
102546,town,12503
102547,sky,12503
102548,house,12503
102549,neighbourhood,12503
102550,home,12503
102551,village,12503
102552,street,12503
102553,mountain,12503
102554,road,12503
102555,"mountain range",12503
102556,town,12504
102557,city,12504
102558,sky,12504
102559,tree,12504
102560,"tourist attraction",12504
102561,building,12504
102562,plaza,12504
102563,château,12504
102564,tours,12504
102565,tourism,12504
102566,town,12505
102567,neighbourhood,12505
102568,"residential area",12505
102569,building,12505
102570,city,12505
102571,street,12505
102572,sky,12505
102573,facade,12505
102574,downtown,12505
102575,recreation,12505
102576,jacket,12506
102577,tree,12506
102578,outerwear,12506
102579,grass,12506
102580,fur,12506
102581,plant,12506
102582,smile,12506
102583,girl,12506
102584,portrait,12506
102585,fun,12506
102586,coat,12507
102587,overcoat,12507
102588,"fur clothing",12507
102589,standing,12507
102590,"vintage clothing",12507
102591,outerwear,12507
102592,fur,12507
102593,gentleman,12507
102594,standing,12508
102595,jeans,12508
102596,shoulder,12508
102597,outerwear,12508
102598,fashion,12508
102599,socialite,12508
102600,trousers,12508
102601,shoe,12508
102602,denim,12508
102603,blazer,12508
102604,standing,12509
102605,fashion,12509
102606,"fashion model",12509
102607,shoulder,12509
102608,outerwear,12509
102609,socialite,12509
102610,jeans,12509
102611,headgear,12509
102612,suit,12509
102613,flooring,12509
102614,standing,12510
102615,coat,12510
102616,outerwear,12510
102617,fashion,12510
102618,headgear,12510
102619,costume,12510
102620,gentleman,12510
102621,robe,12510
102622,"vintage clothing",12510
102623,suit,12511
102624,"formal wear",12511
102625,standing,12511
102626,blazer,12511
102627,gentleman,12511
102628,outerwear,12511
102629,tuxedo,12511
102630,shoulder,12511
102631,clothing,12512
102632,standing,12512
102633,outerwear,12512
102634,fashion,12512
102635,shoulder,12512
102636,textile,12512
102637,shorts,12512
102638,socialite,12512
102639,jeans,12512
102640,"vision care",12512
102641,red,12513
102642,pink,12513
102643,standing,12513
102644,shoulder,12513
102645,purple,12513
102646,textile,12513
102647,outerwear,12513
102648,floor,12513
102649,girl,12513
102650,furniture,12513
102651,standing,12514
102652,fashion,12514
102653,headgear,12514
102654,costume,12514
102655,shoe,12514
102656,standing,12515
102657,outerwear,12515
102658,headgear,12515
102659,product,12515
102660,room,12516
102661,wall,12516
102662,property,12516
102663,"living room",12516
102664,furniture,12516
102665,couch,12516
102666,"interior design",12516
102667,table,12516
102668,home,12516
102669,chair,12516
102670,wood,12517
102671,furniture,12517
102672,table,12518
102673,electronics,12518
102674,wood,12518
102675,technology,12518
102676,"electronic device",12518
102677,furniture,12518
102678,table,12519
102679,design,12519
102680,furniture,12519
102681,furniture,12520
102682,room,12520
102683,table,12520
102684,desk,12520
102685,floor,12520
102686,"interior design",12520
102687,flooring,12520
102688,wood,12520
102689,chair,12520
102690,"product design",12520
102691,art,12521
102692,design,12521
102693,furniture,12521
102694,"modern art",12521
102695,shelf,12521
102696,font,12522
102697,wood,12523
102698,"product design",12523
102699,furniture,12523
102700,table,12523
102701,bed,12524
102702,painting,12524
102703,table,12525
102704,painting,12525
102705,"still life",12525
102706,furniture,12525
102707,paint,12525
102708,artwork,12525
102709,art,12525
102710,design,12526
102711,wood,12526
102712,font,12526
102713,material,12526
102714,"package delivery",12526
102715,brand,12527
102716,blue,12528
102717,text,12528
102718,envelope,12528
102719,paper,12528
102720,material,12528
102721,airmail,12528
102722,font,12528
102723,mail,12528
102724,shoe,12529
102725,"still life",12529
102726,painting,12529
102727,product,12529
102728,art,12529
102729,"still life",12530
102730,square,12530
102731,font,12530
102732,reflection,12531
102733,waterway,12531
102734,night,12531
102735,landmark,12531
102736,water,12531
102737,cityscape,12531
102738,city,12531
102739,town,12531
102740,sky,12531
102741,light,12531
102742,nature,12532
102743,tree,12532
102744,"woody plant",12532
102745,plant,12532
102746,path,12532
102747,soil,12532
102748,sunlight,12532
102749,landscape,12532
102750,grass,12532
102751,branch,12532
102752,column,12533
102753,landmark,12533
102754,structure,12533
102755,light,12533
102756,arch,12533
102757,architecture,12533
102758,"tourist attraction",12533
102759,arcade,12533
102760,night,12533
102761,building,12533
102762,"urban area",12534
102763,night,12534
102764,tree,12534
102765,light,12534
102766,city,12534
102767,"street light",12534
102768,"metropolitan area",12534
102769,plant,12534
102770,lighting,12534
102771,"residential area",12534
102772,"metropolitan area",12535
102773,reflection,12535
102774,city,12535
102775,cityscape,12535
102776,"urban area",12535
102777,night,12535
102778,water,12535
102779,downtown,12535
102780,metropolis,12535
102781,skyscraper,12535
102782,"urban area",12536
102783,tree,12536
102784,plant,12536
102785,leaf,12536
102786,grass,12536
102787,city,12536
102788,architecture,12536
102789,sky,12536
102790,daytime,12536
102791,"residential area",12536
102792,town,12537
102793,street,12537
102794,"urban area",12537
102795,road,12537
102796,city,12537
102797,neighbourhood,12537
102798,facade,12537
102799,downtown,12537
102800,lane,12537
102801,"urban area",12538
102802,sky,12538
102803,"residential area",12538
102804,city,12538
102805,tree,12538
102806,waste,12538
102807,slum,12538
102808,house,12538
102809,suburb,12538
102810,building,12538
102811,"urban area",12539
102812,sky,12539
102813,night,12539
102814,city,12539
102815,evening,12539
102816,construction,12539
102817,square,12540
102818,yellow,12541
102819,font,12541
102820,label,12541
102821,signage,12541
102822,sign,12541
102823,brand,12541
102824,logo,12541
102825,room,12542
102826,table,12542
102827,"interior design",12542
102828,"living room",12542
102829,home,12542
102830,furniture,12542
102831,wood,12542
102832,flooring,12542
102833,window,12542
102834,furniture,12543
102835,table,12543
102836,shelving,12543
102837,shelf,12543
102838,"product design",12543
102839,chair,12543
102840,technology,12544
102841,"electronic device",12544
102842,electronics,12544
102843,"electronic instrument",12544
102844,"radio receiver",12544
102845,"musical instrument accessory",12544
102846,multimedia,12544
102847,radio,12544
102848,furniture,12545
102849,shelving,12545
102850,shelf,12545
102851,wood,12545
102852,"wood stain",12545
102853,angle,12545
102854,square,12545
102855,table,12545
102856,shoe,12546
102857,wood,12546
102858,square,12546
102859,room,12547
102860,furniture,12547
102861,table,12547
102862,product,12547
102863,"product design",12547
102864,chair,12547
102865,square,12547
102866,text,12548
102867,square,12548
102868,paper,12548
102869,product,12548
102870,textile,12549
102871,floor,12549
102872,flooring,12549
102873,wood,12549
102874,material,12549
102875,"wood stain",12549
102876,square,12549
102877,angle,12549
102878,furniture,12549
102879,product,12550
102880,"product design",12550
102881,square,12550
102882,furniture,12551
102883,"wood stain",12551
102884,door,12551
102885,material,12552
102886,font,12552
102887,furniture,12553
102888,table,12553
102889,"product design",12553
102890,"interior design",12553
102891,chair,12553
102892,furniture,12555
102893,room,12555
102894,desk,12555
102895,drawer,12555
102896,table,12555
102897,cabinetry,12555
102898,floor,12555
102899,"chest of drawers",12555
102900,flooring,12555
102901,"wood stain",12555
102902,box,12556
102903,product,12556
102904,product,12557
102905,square,12557
102906,wood,12558
102907,product,12559
102908,room,12560
102909,furniture,12560
102910,home,12560
102911,"living room",12560
102912,table,12560
102913,"interior design",12560
102914,bedroom,12560
102915,floor,12560
102916,house,12560
102917,flooring,12560
102918,"t shirt",12561
102919,outerwear,12561
102920,sleeve,12561
102921,textile,12561
102922,uniform,12561
102923,square,12561
102924,pattern,12561
102925,shirt,12561
102926,space,12561
102927,blue,12562
102928,furniture,12562
102929,table,12562
102930,"wood stain",12562
102931,box,12562
102932,wood,12562
102933,square,12562
102934,paint,12562
102935,drawer,12562
102936,floor,12562
102937,technology,12563
102938,"electronic device",12563
102939,electronics,12563
102940,"radio receiver",12563
102941,"electronic instrument",12563
102942,"musical instrument accessory",12563
102943,"videocassette recorder",12563
102944,multimedia,12563
102945,radio,12563
102946,"media player",12563
102947,furniture,12564
102948,table,12564
102949,room,12564
102950,wall,12564
102951,"interior design",12564
102952,couch,12564
102953,chair,12564
102954,"living room",12564
102955,flooring,12564
102956,floor,12564
102957,text,12565
102958,paper,12565
102959,font,12565
102960,document,12565
102961,material,12565
102962,diploma,12566
102963,square,12566
102964,"academic certificate",12566
102965,font,12566
102966,typewriter,12567
102967,"office supplies",12567
102968,"office equipment",12567
102969,room,12568
102970,flooring,12568
102971,floor,12568
102972,furniture,12568
102973,wood,12568
102974,"wood stain",12568
102975,hardwood,12568
102976,shelving,12568
102977,shelf,12568
102978,square,12568
102979,furniture,12569
102980,desk,12569
102981,room,12569
102982,table,12569
102983,"electronic device",12569
102984,home,12569
102985,office,12569
102986,"interior design",12569
102987,technology,12569
102988,square,12569
102989,"electronic device",12570
102990,product,12570
102991,advertising,12571
102992,product,12571
102993,shelving,12572
102994,shelf,12572
102995,furniture,12572
102996,wood,12572
102997,table,12572
102998,floor,12572
102999,flooring,12572
103000,room,12573
103001,"bed frame",12573
103002,property,12573
103003,furniture,12573
103004,bed,12573
103005,bedroom,12573
103006,wall,12573
103007,wood,12573
103008,home,12573
103009,floor,12573
103010,furniture,12574
103011,room,12574
103012,table,12574
103013,chair,12574
103014,wood,12574
103015,floor,12574
103016,"interior design",12574
103017,product,12574
103018,flooring,12574
103019,hardwood,12574
103020,room,12575
103021,table,12575
103022,property,12575
103023,furniture,12575
103024,"interior design",12575
103025,kitchen,12575
103026,home,12575
103027,flooring,12575
103028,floor,12575
103029,chair,12575
103030,yellow,12576
103031,toy,12576
103032,lego,12576
103033,box,12577
103034,wood,12577
103035,"wood stain",12577
103036,square,12578
103037,room,12579
103038,property,12579
103039,furniture,12579
103040,"interior design",12579
103041,wall,12579
103042,home,12579
103043,"living room",12579
103044,table,12579
103045,shelf,12579
103046,shelving,12579
103047,"wood stain",12580
103048,wood,12580
103049,shelf,12580
103050,shelving,12580
103051,furniture,12580
103052,hardwood,12580
103053,floor,12580
103054,flooring,12580
103055,plywood,12580
103056,varnish,12580
103057,property,12581
103058,room,12581
103059,door,12581
103060,"interior design",12581
103061,"window covering",12581
103062,"window treatment",12581
103063,curtain,12581
103064,"wood stain",12581
103065,window,12581
103066,"window blind",12581
103067,furniture,12582
103068,room,12582
103069,shelving,12582
103070,shelf,12582
103071,wood,12582
103072,"interior design",12582
103073,door,12582
103074,floor,12582
103075,"wood stain",12582
103076,square,12582
103077,shelf,12583
103078,furniture,12583
103079,table,12583
103080,red,12584
103081,pink,12584
103082,light,12584
103083,wood,12584
103084,floor,12584
103085,wall,12584
103086,lighting,12584
103087,hardwood,12584
103088,"wood stain",12584
103089,flooring,12584
103090,"t shirt",12585
103091,textile,12585
103092,square,12585
103093,material,12585
103094,pattern,12585
103095,red,12586
103096,room,12587
103097,wall,12587
103098,furniture,12587
103099,home,12587
103100,"interior design",12587
103101,table,12587
103102,furniture,12588
103103,shelving,12588
103104,shelf,12588
103105,cabinetry,12588
103106,cupboard,12588
103107,bookcase,12588
103108,"chest of drawers",12588
103109,"wood stain",12588
103110,wood,12588
103111,table,12588
103112,curtain,12589
103113,property,12589
103114,wall,12589
103115,"interior design",12589
103116,"wood stain",12589
103117,"window covering",12589
103118,"window treatment",12589
103119,wood,12589
103120,textile,12589
103121,hardwood,12589
103122,shelf,12590
103123,shelving,12590
103124,furniture,12590
103125,lamp,12590
103126,"light fixture",12590
103127,"lighting accessory",12590
103128,"display case",12590
103129,lampshade,12590
103130,"interior design",12590
103131,room,12591
103132,"interior design",12591
103133,wall,12591
103134,curtain,12591
103135,furniture,12591
103136,"living room",12591
103137,"window treatment",12591
103138,"window covering",12591
103139,home,12591
103140,textile,12591
103141,furniture,12592
103142,room,12592
103143,table,12592
103144,home,12592
103145,"living room",12592
103146,"interior design",12592
103147,desk,12592
103148,chair,12592
103149,square,12592
103150,yellow,12593
103151,wall,12593
103152,orange,12593
103153,product,12593
103154,line,12593
103155,"product design",12593
103156,"wood stain",12593
103157,ceiling,12593
103158,paint,12593
103159,furniture,12593
103160,"electronic device",12594
103161,electronics,12594
103162,technology,12594
103163,"electronic instrument",12594
103164,"electronics accessory",12594
103165,"musical instrument accessory",12594
103166,"floppy disk",12594
103167,shoe,12595
103168,product,12595
103169,furniture,12596
103170,table,12596
103171,desk,12596
103172,"product design",12596
103173,electronics,12596
103174,blue,12597
103175,room,12597
103176,"clothes hanger",12597
103177,room,12598
103178,furniture,12598
103179,table,12598
103180,wall,12598
103181,"interior design",12598
103182,home,12598
103183,chair,12598
103184,"living room",12598
103185,floor,12598
103186,house,12598
103187,technology,12599
103188,electronics,12599
103189,radio,12599
103190,"radio receiver",12599
103191,"media player",12599
103192,"stereophonic sound",12599
103193,"musical instrument accessory",12599
103194,"electronic device",12599
103195,"electronic instrument",12599
103196,"product design",12600
103197,product,12600
103198,furniture,12601
103199,room,12601
103200,shelving,12601
103201,shelf,12601
103202,product,12601
103203,shelving,12602
103204,furniture,12602
103205,shelf,12602
103206,room,12602
103207,bookcase,12602
103208,table,12602
103209,library,12602
103210,"interior design",12602
103211,flooring,12602
103212,home,12602
103213,red,12603
103214,square,12603
103215,product,12603
103216,box,12603
103217,square,12604
103218,table,12604
103219,font,12604
103220,furniture,12605
103221,room,12605
103222,floor,12605
103223,table,12605
103224,flooring,12605
103225,wood,12605
103226,hardwood,12605
103227,shelving,12605
103228,angle,12605
103229,desk,12605
103230,text,12606
103231,font,12606
103232,sky,12606
103233,triangle,12606
103234,wood,12607
103235,table,12607
103236,furniture,12607
103237,book,12607
103238,square,12607
103239,"wood stain",12607
103240,wood,12608
103241,table,12608
103242,"wood stain",12608
103243,square,12608
103244,furniture,12608
103245,angle,12608
103246,room,12609
103247,drawer,12609
103248,wall,12609
103249,furniture,12609
103250,"chest of drawers",12609
103251,floor,12609
103252,cabinetry,12609
